2022-12-12 00:00:00.0000000,HDFC,790.9194946000,14434808,82
2022-12-13 00:00:00.0000000,HDFC,793.1088257000,17031702,82
2022-12-14 00:00:00.0000000,HDFC,799.8211060000,14227640,82
2022-12-15 00:00:00.0000000,HDFC,785.1696167000,18182648,82
2022-12-16 00:00:00.0000000,HDFC,788.9467773000,14647958,82
2022-12-19 00:00:00.0000000,HDFC,791.4006348000,9604542,82
2022-12-20 00:00:00.0000000,HDFC,785.9394531000,7174698,82
2022-12-21 00:00:00.0000000,HDFC,778.3368530000,9269198,82
2022-12-22 00:00:00.0000000,HDFC,775.6665039000,9747096,82
2022-12-23 00:00:00.0000000,HDFC,768.7377319000,10693152,82
2022-12-26 00:00:00.0000000,HDFC,784.0388184000,9907322,82
2022-12-27 00:00:00.0000000,HDFC,784.8327637000,7926772,82
2022-12-28 00:00:00.0000000,HDFC,784.2072144000,8691870,82
2022-12-29 00:00:00.0000000,HDFC,789.7406616000,11012896,82
2022-12-30 00:00:00.0000000,HDFC,783.4132690000,7122640,82
2023-01-02 00:00:00.0000000,HDFC,783.6779175000,4381378,82
2023-01-03 00:00:00.0000000,HDFC,788.8023071000,8378030,84
2023-01-04 00:00:00.0000000,HDFC,774.7041626000,10351600,78
2023-01-05 00:00:00.0000000,HDFC,769.7240601000,10941436,76
2023-01-06 00:00:00.0000000,HDFC,767.1738281000,9092462,84
2023-01-09 00:00:00.0000000,HDFC,768.6655273000,10729340,80
2023-01-10 00:00:00.0000000,HDFC,754.6154175000,16371766,77
2023-01-11 00:00:00.0000000,HDFC,765.4897461000,15195798,77
2023-01-12 00:00:00.0000000,HDFC,769.5797119000,9250070,77
2023-01-13 00:00:00.0000000,HDFC,770.1811523000,9244546,77
2023-01-16 00:00:00.0000000,HDFC,762.7952881000,14748094,77
2023-01-17 00:00:00.0000000,HDFC,774.1508179000,10786354,77
2023-01-18 00:00:00.0000000,HDFC,787.8159790000,19090642,77
2023-01-19 00:00:00.0000000,HDFC,791.0878296000,11172162,77
2023-01-20 00:00:00.0000000,HDFC,799.1955566000,18843404,77
2023-01-23 00:00:00.0000000,HDFC,805.0417480000,15444400,77
2023-01-24 00:00:00.0000000,HDFC,815.8198853000,24983940,77
2023-01-25 00:00:00.0000000,HDFC,793.2772217000,14704142,77
2023-01-27 00:00:00.0000000,HDFC,777.4708252000,35179948,77
2023-01-30 00:00:00.0000000,HDFC,776.6770020000,18512822,77
2023-01-31 00:00:00.0000000,HDFC,771.5524902000,18596244,77
2023-02-01 00:00:00.0000000,HDFC,783.1245728000,17302790,77
2023-02-02 00:00:00.0000000,HDFC,771.4802856000,17497106,77
2023-02-03 00:00:00.0000000,HDFC,798.1610718000,14411100,77
2023-02-06 00:00:00.0000000,HDFC,794.7688599000,11167672,77
2023-02-07 00:00:00.0000000,HDFC,795.9476318000,10264588,77
2023-02-08 00:00:00.0000000,HDFC,795.8514404000,8444826,77
2023-02-09 00:00:00.0000000,HDFC,794.1914673000,11777336,77
2023-02-10 00:00:00.0000000,HDFC,797.3430786000,8172116,77
2023-02-13 00:00:00.0000000,HDFC,797.9445190000,5736944,77
2023-02-14 00:00:00.0000000,HDFC,805.3305054000,10908592,77
2023-02-15 00:00:00.0000000,HDFC,803.6945801000,11438712,77
2023-02-16 00:00:00.0000000,HDFC,800.7834473000,8062500,77
2023-02-17 00:00:00.0000000,HDFC,796.7657471000,8956270,77
2023-02-20 00:00:00.0000000,HDFC,789.2835083000,8086706,77
2023-02-21 00:00:00.0000000,HDFC,792.2427368000,12389296,77
2023-02-22 00:00:00.0000000,HDFC,776.7009277000,10359102,77
2023-02-23 00:00:00.0000000,HDFC,771.4321899000,27882010,77
2023-02-24 00:00:00.0000000,HDFC,764.5515137000,17061740,77
2023-02-27 00:00:00.0000000,HDFC,766.4521484000,14312972,77
2023-02-28 00:00:00.0000000,HDFC,769.6758423000,18993992,77
2023-03-01 00:00:00.0000000,HDFC,768.9301758000,14137256,77
2023-03-02 00:00:00.0000000,HDFC,762.3861694000,17391814,77
2023-03-03 00:00:00.0000000,HDFC,777.5189819000,14986234,77
2023-03-06 00:00:00.0000000,HDFC,783.0043335000,27004710,77
2023-03-08 00:00:00.0000000,HDFC,784.5681152000,20099774,77
2023-03-09 00:00:00.0000000,HDFC,784.6402588000,20700166,77
2023-03-10 00:00:00.0000000,HDFC,764.4071655000,27387000,77
2023-03-13 00:00:00.0000000,HDFC,754.7357178000,26443550,77
2023-03-14 00:00:00.0000000,HDFC,752.7147827000,33185612,77
2023-03-15 00:00:00.0000000,HDFC,741.9125977000,37264754,77
2023-03-16 00:00:00.0000000,HDFC,746.7242432000,21753342,77
2023-03-17 00:00:00.0000000,HDFC,756.7084961000,22950876,77
2023-03-20 00:00:00.0000000,HDFC,751.4637451000,26503114,77
2023-03-21 00:00:00.0000000,HDFC,759.9803467000,33050494,77
2023-03-22 00:00:00.0000000,HDFC,758.2241821000,14177324,77
2023-03-23 00:00:00.0000000,HDFC,752.1373901000,28364178,77
2023-03-24 00:00:00.0000000,HDFC,750.9344482000,31477748,77
2023-03-27 00:00:00.0000000,HDFC,754.2064209000,31872006,77
2023-03-28 00:00:00.0000000,HDFC,760.3413086000,39276302,77
2023-03-29 00:00:00.0000000,HDFC,763.9981689000,39763612,77
2023-03-31 00:00:00.0000000,HDFC,774.4635010000,34711228,77
2023-04-03 00:00:00.0000000,HDFC,774.9448242000,40025398,77
2023-04-05 00:00:00.0000000,HDFC,795.7311401000,43365392,77
2023-04-06 00:00:00.0000000,HDFC,801.7938843000,44637344,77
2023-04-10 00:00:00.0000000,HDFC,797.9926758000,31813286,77
2023-04-11 00:00:00.0000000,HDFC,800.3263550000,42361542,77
2023-04-12 00:00:00.0000000,HDFC,810.7196045000,26955504,77
2023-04-13 00:00:00.0000000,HDFC,814.3523560000,35330086,77
2023-04-17 00:00:00.0000000,HDFC,801.9382324000,32405148,77
2023-04-18 00:00:00.0000000,HDFC,798.5459595000,29637226,77
2023-04-19 00:00:00.0000000,HDFC,801.4810791000,24741168,77
2023-04-20 00:00:00.0000000,HDFC,804.4644165000,32922716,77
2023-04-21 00:00:00.0000000,HDFC,805.7634888000,20128618,77
2023-04-24 00:00:00.0000000,HDFC,812.2833862000,35675852,77
2023-04-25 00:00:00.0000000,HDFC,800.7353516000,50353068,77
2023-04-26 00:00:00.0000000,HDFC,804.4162598000,27392750,77
2023-04-27 00:00:00.0000000,HDFC,808.8429565000,47790392,77
2023-04-28 00:00:00.0000000,HDFC,812.0186768000,27916272,77
2023-05-02 00:00:00.0000000,HDFC,811.8502808000,32221184,77
2023-05-03 00:00:00.0000000,HDFC,814.6892090000,29407270,77
2023-05-04 00:00:00.0000000,HDFC,831.3616943000,56854638,77
2023-05-05 00:00:00.0000000,HDFC,782.2103882000,62770416,77
2023-05-08 00:00:00.0000000,HDFC,791.2562866000,37244524,77
2023-05-09 00:00:00.0000000,HDFC,791.2803345000,43688938,77
2023-05-10 00:00:00.0000000,HDFC,794.9372559000,46340550,77
2023-05-11 00:00:00.0000000,HDFC,795.4664917000,35734618,77
2023-05-12 00:00:00.0000000,HDFC,802.4916382000,22478760,77
2023-05-15 00:00:00.0000000,HDFC,806.3409424000,18512260,77
2023-05-16 00:00:00.0000000,HDFC,801.7174072000,32722086,77
2023-05-17 00:00:00.0000000,HDFC,797.4102173000,30466868,77
2023-05-18 00:00:00.0000000,HDFC,800.5980225000,49646942,77
2023-05-19 00:00:00.0000000,HDFC,801.5227661000,30460332,77
2023-05-22 00:00:00.0000000,HDFC,798.6756592000,28334032,77
2023-05-23 00:00:00.0000000,HDFC,796.8018799000,22470074,77
2023-05-24 00:00:00.0000000,HDFC,786.3868408000,33588112,77
2023-05-25 00:00:00.0000000,HDFC,783.3693237000,29776930,77
2023-05-26 00:00:00.0000000,HDFC,786.3868408000,26635066,77
2023-05-29 00:00:00.0000000,HDFC,795.9744873000,21816292,77
2023-05-30 00:00:00.0000000,HDFC,796.5828857000,37125928,77
2023-05-31 00:00:00.0000000,HDFC,783.9777222000,43334270,77
2023-06-01 00:00:00.0000000,HDFC,780.6439819000,50366938,77
2023-06-02 00:00:00.0000000,HDFC,781.8605957000,17859710,77
2023-06-05 00:00:00.0000000,HDFC,780.8386230000,18697242,77
2023-06-06 00:00:00.0000000,HDFC,778.4051514000,32182852,77
2023-06-07 00:00:00.0000000,HDFC,782.4446411000,24949026,77
2023-06-08 00:00:00.0000000,HDFC,782.9312744000,37395522,77
2023-06-09 00:00:00.0000000,HDFC,783.8560791000,18212578,77
2023-06-12 00:00:00.0000000,HDFC,779.0865479000,13408292,77
2023-06-13 00:00:00.0000000,HDFC,780.4005737000,27926108,77
2023-06-14 00:00:00.0000000,HDFC,779.5488892000,20113968,77
2023-06-15 00:00:00.0000000,HDFC,769.9611816000,35377476,77
2023-06-16 00:00:00.0000000,HDFC,780.0355225000,15779272,77
2023-06-19 00:00:00.0000000,HDFC,780.7169189000,24829146,77
2023-06-20 00:00:00.0000000,HDFC,782.3473511000,20005626,77
2023-06-21 00:00:00.0000000,HDFC,796.0231934000,24308946,77
2023-06-22 00:00:00.0000000,HDFC,799.9166870000,56596140,77
2023-06-23 00:00:00.0000000,HDFC,799.8680420000,21339218,77
2023-06-26 00:00:00.0000000,HDFC,795.9988403000,16130314,77
2023-06-27 00:00:00.0000000,HDFC,807.2169800000,33831864,77
2023-06-28 00:00:00.0000000,HDFC,815.7583008000,59562950,77
2023-06-30 00:00:00.0000000,HDFC,828.0471191000,40699016,77
2023-07-03 00:00:00.0000000,HDFC,837.0021362000,44104116,77
2023-07-04 00:00:00.0000000,HDFC,841.0902710000,38795188,77
2023-07-05 00:00:00.0000000,HDFC,814.3712769000,37165754,77
2023-07-06 00:00:00.0000000,HDFC,815.1986084000,52156544,77
2023-07-07 00:00:00.0000000,HDFC,808.0930176000,19926336,77
2023-07-10 00:00:00.0000000,HDFC,806.1705933000,38398442,77
2023-07-11 00:00:00.0000000,HDFC,802.2528076000,50670426,77
2023-07-12 00:00:00.0000000,HDFC,794.7334595000,70958358,77
2023-07-13 00:00:00.0000000,HDFC,798.6998901000,41913546,77
2023-07-14 00:00:00.0000000,HDFC,800.3546753000,24727214,77
2023-07-17 00:00:00.0000000,HDFC,817.0966797000,49252928,77
2023-07-18 00:00:00.0000000,HDFC,816.4152832000,81076818,77
2023-07-19 00:00:00.0000000,HDFC,820.1141357000,32935134,77
2023-07-20 00:00:00.0000000,HDFC,821.8905640000,56210948,77
2023-07-21 00:00:00.0000000,HDFC,815.5636597000,42154248,77
2023-07-24 00:00:00.0000000,HDFC,816.8533325000,32179444,77
2023-07-25 00:00:00.0000000,HDFC,825.7110596000,55992596,77
2023-07-26 00:00:00.0000000,HDFC,822.8395386000,24794358,77
2023-07-27 00:00:00.0000000,HDFC,814.2982788000,59741302,77
2023-07-28 00:00:00.0000000,HDFC,799.8680420000,41015684,77
2023-07-31 00:00:00.0000000,HDFC,803.6154785000,34565006,77
2023-08-01 00:00:00.0000000,HDFC,808.9933472000,35394188,77
2023-08-02 00:00:00.0000000,HDFC,798.4079590000,28116322,77
2023-08-03 00:00:00.0000000,HDFC,792.6407471000,57673946,77
2023-08-04 00:00:00.0000000,HDFC,804.1021118000,37388304,77
2023-08-07 00:00:00.0000000,HDFC,803.6398315000,28300918,77
2023-08-08 00:00:00.0000000,HDFC,802.9828491000,43773828,77
2023-08-09 00:00:00.0000000,HDFC,803.2748413000,33361236,77
2023-08-10 00:00:00.0000000,HDFC,796.1448364000,50781118,77
2023-08-11 00:00:00.0000000,HDFC,787.8468628000,28225822,77
2023-08-14 00:00:00.0000000,HDFC,784.0020752000,31304410,77
2023-08-16 00:00:00.0000000,HDFC,781.7145996000,34137542,77
2023-08-17 00:00:00.0000000,HDFC,777.3831177000,52884040,77
2023-08-18 00:00:00.0000000,HDFC,774.1953125000,25633366,77
2023-08-21 00:00:00.0000000,HDFC,773.5869751000,21837270,77
2023-08-22 00:00:00.0000000,HDFC,770.2774658000,32273570,77
2023-08-23 00:00:00.0000000,HDFC,772.1755981000,36498588,77
2023-08-24 00:00:00.0000000,HDFC,768.6228027000,43145792,77
2023-08-25 00:00:00.0000000,HDFC,759.9597778000,30069756,77
2023-08-28 00:00:00.0000000,HDFC,767.8684082000,28867238,77
2023-08-29 00:00:00.0000000,HDFC,773.9763794000,35538932,77
2023-08-30 00:00:00.0000000,HDFC,768.3307495000,28084204,77
2023-08-31 00:00:00.0000000,HDFC,764.8023071000,100075772,77
2023-09-01 00:00:00.0000000,HDFC,766.3840332000,43226776,77
2023-09-04 00:00:00.0000000,HDFC,771.1779175000,25073638,77
2023-09-05 00:00:00.0000000,HDFC,766.4813843000,38712082,77
2023-09-06 00:00:00.0000000,HDFC,776.5070801000,56320910,77
2023-09-07 00:00:00.0000000,HDFC,783.9777222000,34208342,77
2023-09-08 00:00:00.0000000,HDFC,790.0856323000,34502210,77
2023-09-11 00:00:00.0000000,HDFC,794.1738281000,31573022,77
2023-09-12 00:00:00.0000000,HDFC,796.6559448000,39033340,77
2023-09-13 00:00:00.0000000,HDFC,800.0626831000,46420094,77
2023-09-14 00:00:00.0000000,HDFC,799.5759888000,23538848,77
2023-09-15 00:00:00.0000000,HDFC,808.7500610000,173411202,77
2023-09-18 00:00:00.0000000,HDFC,792.8354492000,37056288,77
2023-09-20 00:00:00.0000000,HDFC,761.0304565000,115474648,77
2023-09-21 00:00:00.0000000,HDFC,755.9932861000,72841442,77
2023-09-22 00:00:00.0000000,HDFC,744.4588623000,61704250,77
2023-09-25 00:00:00.0000000,HDFC,745.1158447000,40208754,77
2023-09-26 00:00:00.0000000,HDFC,748.3523560000,27575308,77
2023-09-27 00:00:00.0000000,HDFC,743.0961304000,39338538,77
2023-09-28 00:00:00.0000000,HDFC,741.5630493000,55354188,77
2023-09-29 00:00:00.0000000,HDFC,742.8284302000,32053782,77
2023-10-03 00:00:00.0000000,HDFC,733.9464111000,38971694,77
2023-10-04 00:00:00.0000000,HDFC,744.4101563000,54649430,77
2023-10-05 00:00:00.0000000,HDFC,747.4276123000,48512674,77
2023-10-06 00:00:00.0000000,HDFC,746.6002808000,17759356,77
2023-10-09 00:00:00.0000000,HDFC,737.9371948000,16454972,77
2023-10-10 00:00:00.0000000,HDFC,742.1227417000,33266292,77
2023-10-11 00:00:00.0000000,HDFC,749.3013916000,31333360,77
2023-10-12 00:00:00.0000000,HDFC,754.2899170000,22025336,77
2023-10-13 00:00:00.0000000,HDFC,747.4276123000,39745300,77
2023-10-16 00:00:00.0000000,HDFC,744.4345093000,17856084,77
2023-10-17 00:00:00.0000000,HDFC,750.0800171000,32902558,77
2023-10-18 00:00:00.0000000,HDFC,739.6406250000,31216200,77
2023-10-19 00:00:00.0000000,HDFC,737.3045654000,30252364,77
2023-10-20 00:00:00.0000000,HDFC,741.1250000000,21094010,77
2023-10-23 00:00:00.0000000,HDFC,732.9730835000,22376136,77
2023-10-25 00:00:00.0000000,HDFC,728.3252563000,28311996,77
2023-10-26 00:00:00.0000000,HDFC,712.2158813000,55561798,77
2023-10-27 00:00:00.0000000,HDFC,715.0143433000,31940532,77
2023-10-30 00:00:00.0000000,HDFC,722.7770386000,23310982,77
2023-10-31 00:00:00.0000000,HDFC,718.5914917000,32634824,77
2023-11-01 00:00:00.0000000,HDFC,717.6180420000,33877466,77
2023-11-02 00:00:00.0000000,HDFC,718.7131958000,45225154,77
2023-11-03 00:00:00.0000000,HDFC,722.1199341000,18095340,77
2023-11-06 00:00:00.0000000,HDFC,727.3518677000,25593730,77
2023-11-07 00:00:00.0000000,HDFC,723.8233643000,41952848,77
2023-11-08 00:00:00.0000000,HDFC,725.9161987000,31399546,77
2023-11-09 00:00:00.0000000,HDFC,723.0446777000,22116740,77
2023-11-10 00:00:00.0000000,HDFC,725.8917847000,14015186,77
2023-11-13 00:00:00.0000000,HDFC,724.5777588000,20605914,77
2023-11-15 00:00:00.0000000,HDFC,732.1700439000,41245460,77
2023-11-16 00:00:00.0000000,HDFC,734.0924072000,29713838,77
2023-11-17 00:00:00.0000000,HDFC,732.5106812000,23701874,77
2023-11-20 00:00:00.0000000,HDFC,732.5593262000,19331452,77
2023-11-21 00:00:00.0000000,HDFC,738.7645874000,24959972,77
2023-11-22 00:00:00.0000000,HDFC,736.1365967000,29123650,77
2023-11-23 00:00:00.0000000,HDFC,740.3950806000,13046220,77
2023-11-24 00:00:00.0000000,HDFC,745.6512451000,16469192,77
2023-11-28 00:00:00.0000000,HDFC,743.9721069000,28489338,77
2023-11-29 00:00:00.0000000,HDFC,758.8161011000,34042488,77
2023-11-30 00:00:00.0000000,HDFC,758.6457520000,69491440,77
2023-12-01 00:00:00.0000000,HDFC,756.9910278000,22153536,77
2023-12-04 00:00:00.0000000,HDFC,783.2720337000,50662456,77
2023-12-05 00:00:00.0000000,HDFC,790.2315674000,52230820,77
2023-12-06 00:00:00.0000000,HDFC,792.2271118000,38613060,77
2023-12-07 00:00:00.0000000,HDFC,793.5167236000,20450386,77
2023-12-08 00:00:00.0000000,HDFC,804.5888062000,33728038,77
2023-12-11 00:00:00.0000000,HDFC,803.5181885000,23187620,77
2023-12-12 00:00:00.0000000,HDFC,795.5364990000,36581476,77
2023-12-13 00:00:00.0000000,HDFC,793.7357788000,29346914,77
2023-12-14 00:00:00.0000000,HDFC,803.1044312000,35172366,77
2023-12-15 00:00:00.0000000,HDFC,806.2192993000,138837130,77
2023-12-18 00:00:00.0000000,HDFC,805.8055420000,18014754,77
2023-12-19 00:00:00.0000000,HDFC,804.4428711000,24008446,77
2023-12-20 00:00:00.0000000,HDFC,806.4382324000,34232520,77
2023-12-21 00:00:00.0000000,HDFC,820.8928223000,36589240,77
2023-12-22 00:00:00.0000000,HDFC,813.1788330000,48578850,77
2023-12-26 00:00:00.0000000,HDFC,818.8244019000,18045856,77
2023-12-27 00:00:00.0000000,HDFC,828.9718628000,27009078,77
2023-12-28 00:00:00.0000000,HDFC,829.9208374000,44076470,77
2023-12-29 00:00:00.0000000,HDFC,831.8676147000,25011426,77
2024-01-01 00:00:00.0000000,HDFC,826.4410400000,14239686,88
2024-01-02 00:00:00.0000000,HDFC,826.9277344000,29242092,83
2024-01-03 00:00:00.0000000,HDFC,814.1766357000,28389762,83
2024-01-04 00:00:00.0000000,HDFC,822.9125977000,26734056,80
2024-01-05 00:00:00.0000000,HDFC,818.7027588000,31889470,75
2024-01-08 00:00:00.0000000,HDFC,809.5773926000,17998470,76
2024-01-09 00:00:00.0000000,HDFC,803.2748413000,25326888,84
2024-01-10 00:00:00.0000000,HDFC,805.9272461000,16115824,74
2024-01-11 00:00:00.0000000,HDFC,802.5447998000,18314010,69
2024-01-12 00:00:00.0000000,HDFC,798.7485352000,19773552,68
2024-01-15 00:00:00.0000000,HDFC,814.1279297000,28320356,68
2024-01-16 00:00:00.0000000,HDFC,817.2183838000,25322500,68
2024-01-17 00:00:00.0000000,HDFC,748.2792969000,170145236,68
2024-01-18 00:00:00.0000000,HDFC,723.2879639000,161070930,68
2024-01-19 00:00:00.0000000,HDFC,715.7443848000,109600538,68
2024-01-23 00:00:00.0000000,HDFC,694.6708374000,115469402,68
2024-01-24 00:00:00.0000000,HDFC,708.5657959000,86004404,68
2024-01-25 00:00:00.0000000,HDFC,698.3453979000,98941852,68
2024-01-29 00:00:00.0000000,HDFC,707.9574585000,65645498,68
2024-01-30 00:00:00.0000000,HDFC,702.9202881000,41728768,68
2024-01-31 00:00:00.0000000,HDFC,711.8022461000,65761040,68
2024-02-01 00:00:00.0000000,HDFC,713.6516113000,32690740,68
2024-02-02 00:00:00.0000000,HDFC,703.8205566000,44867754,68
2024-02-05 00:00:00.0000000,HDFC,703.1878052000,38605046,68
2024-02-06 00:00:00.0000000,HDFC,702.8228760000,41075740,68
2024-02-07 00:00:00.0000000,HDFC,695.9362183000,54837086,68
2024-02-08 00:00:00.0000000,HDFC,682.8444214000,69106124,68
2024-02-09 00:00:00.0000000,HDFC,683.1120605000,56642124,68
2024-02-12 00:00:00.0000000,HDFC,676.4932251000,34447812,68
2024-02-13 00:00:00.0000000,HDFC,678.6588745000,57580994,68
2024-02-14 00:00:00.0000000,HDFC,673.5974731000,91320810,68
2024-02-15 00:00:00.0000000,HDFC,688.1979980000,41584944,68
2024-02-16 00:00:00.0000000,HDFC,691.0451050000,32175742,68
2024-02-19 00:00:00.0000000,HDFC,689.6823730000,34451756,68
2024-02-20 00:00:00.0000000,HDFC,707.7870483000,56133508,68
2024-02-21 00:00:00.0000000,HDFC,700.4137573000,45893136,68
2024-02-22 00:00:00.0000000,HDFC,690.8748169000,50560882,68
2024-02-23 00:00:00.0000000,HDFC,691.3857422000,29833452,68
2024-02-26 00:00:00.0000000,HDFC,692.2131348000,23506870,68
2024-02-27 00:00:00.0000000,HDFC,691.1668091000,32087150,68
2024-02-28 00:00:00.0000000,HDFC,685.9348755000,25321986,68
2024-02-29 00:00:00.0000000,HDFC,683.0147095000,53295700,68
2024-03-01 00:00:00.0000000,HDFC,696.3256226000,34738898,68
2024-03-04 00:00:00.0000000,HDFC,697.2745972000,35616474,68
2024-03-05 00:00:00.0000000,HDFC,701.2411499000,37991672,68
2024-03-06 00:00:00.0000000,HDFC,702.0928345000,42409530,68
2024-03-07 00:00:00.0000000,HDFC,703.7962646000,49348046,68
2024-03-11 00:00:00.0000000,HDFC,694.8898926000,50531094,68
2024-03-12 00:00:00.0000000,HDFC,710.3421631000,65418454,68
2024-03-13 00:00:00.0000000,HDFC,710.7558594000,63067454,68
2024-03-14 00:00:00.0000000,HDFC,708.3467407000,52432158,68
2024-03-15 00:00:00.0000000,HDFC,706.9840698000,143613804,68
2024-03-18 00:00:00.0000000,HDFC,703.7719116000,21437856,68
2024-03-19 00:00:00.0000000,HDFC,705.3779907000,36183594,68
2024-03-20 00:00:00.0000000,HDFC,696.4716797000,43606094,68
2024-03-21 00:00:00.0000000,HDFC,703.6258545000,28922860,68
2024-03-22 00:00:00.0000000,HDFC,702.2145386000,45980326,68
2024-03-26 00:00:00.0000000,HDFC,693.7218628000,56844290,68
2024-03-27 00:00:00.0000000,HDFC,701.1680908000,62168668,68
2024-03-28 00:00:00.0000000,HDFC,704.6723022000,55592142,68
2024-04-01 00:00:00.0000000,HDFC,715.6713867000,25199570,68
2024-04-02 00:00:00.0000000,HDFC,720.3679199000,41225446,68
2024-04-03 00:00:00.0000000,HDFC,721.4143066000,45584386,68
2024-04-04 00:00:00.0000000,HDFC,743.4611206000,88935066,68
2024-04-05 00:00:00.0000000,HDFC,754.1439209000,59055902,68
2024-04-08 00:00:00.0000000,HDFC,752.7081299000,20482940,68
2024-04-09 00:00:00.0000000,HDFC,753.6572876000,21884494,68
2024-04-10 00:00:00.0000000,HDFC,747.7196655000,27807400,68
2024-04-12 00:00:00.0000000,HDFC,739.2512207000,41084208,68
2024-04-15 00:00:00.0000000,HDFC,727.4491577000,23415248,68
2024-04-16 00:00:00.0000000,HDFC,734.5304565000,20744886,68
2024-04-18 00:00:00.0000000,HDFC,727.4491577000,34234884,68
